age_group,date,state,onsets,reported
60-79,2020-09-12,14,40.0,28.0
60-79,2020-09-13,14,36.0,34.0
60-79,2020-09-14,14,40.0,49.0
60-79,2020-09-15,14,36.0,40.0
60-79,2020-09-16,14,34.0,34.0
60-79,2020-09-17,14,41.0,53.0
60-79,2020-09-18,14,36.0,53.0
60-79,2020-09-19,14,54.0,35.0
60-79,2020-09-20,14,49.0,28.0
60-79,2020-09-21,14,31.0,62.0
60-79,2020-09-22,14,33.0,51.0
60-79,2020-09-23,14,36.0,48.0
60-79,2020-09-24,14,25.0,35.0
60-79,2020-09-25,14,50.0,37.0
60-79,2020-09-26,14,22.0,25.0
60-79,2020-09-27,14,36.0,31.0
60-79,2020-09-28,14,44.0,49.0
60-79,2020-09-29,14,45.0,53.0
60-79,2020-09-30,14,35.0,31.0
60-79,2020-10-01,14,50.0,34.0
60-79,2020-10-02,14,42.0,44.0
60-79,2020-10-03,14,32.0,20.0
60-79,2020-10-04,14,39.0,22.0
60-79,2020-10-05,14,62.0,41.0
60-79,2020-10-06,14,28.0,44.0
60-79,2020-10-07,14,37.0,55.0
60-79,2020-10-08,14,49.0,35.0
60-79,2020-10-09,14,43.0,46.0
60-79,2020-10-10,14,56.0,35.0
60-79,2020-10-11,14,40.0,34.0
60-79,2020-10-12,14,41.0,44.0
60-79,2020-10-13,14,60.0,42.0
60-79,2020-10-14,14,40.0,48.0
60-79,2020-10-15,14,65.0,46.0
60-79,2020-10-16,14,41.0,47.0
60-79,2020-10-17,14,56.0,34.0
60-79,2020-10-18,14,58.0,38.0
60-79,2020-10-19,14,50.0,70.0
60-79,2020-10-20,14,55.0,70.0
60-79,2020-10-21,14,36.0,64.0
60-79,2020-10-22,14,39.0,54.0
60-79,2020-10-23,14,31.0,45.0
60-79,2020-10-24,14,43.0,37.0
60-79,2020-10-25,14,50.0,35.0
60-79,2020-10-26,14,48.0,55.0
60-79,2020-10-27,14,63.0,47.0
60-79,2020-10-28,14,41.0,53.0
60-79,2020-10-29,14,35.0,50.0
60-79,2020-10-30,14,48.0,42.0
60-79,2020-10-31,14,39.0,35.0
60-79,2020-11-01,14,53.0,28.0
60-79,2020-11-02,14,43.0,45.0
60-79,2020-11-03,14,44.0,63.0
60-79,2020-11-04,14,32.0,53.0
60-79,2020-11-05,14,31.0,46.0
60-79,2020-11-06,14,45.0,49.0
60-79,2020-11-07,14,44.0,20.0
60-79,2020-11-08,14,65.0,33.0
60-79,2020-11-09,14,47.0,49.0
60-79,2020-11-10,14,60.0,48.0
60-79,2020-11-11,14,46.0,60.0
60-79,2020-11-12,14,39.0,43.0
60-79,2020-11-13,14,43.0,56.0
60-79,2020-11-14,14,50.0,34.0
60-79,2020-11-15,14,63.0,39.0
60-79,2020-11-16,14,54.0,35.0
60-79,2020-11-17,14,59.0,51.0
60-79,2020-11-18,14,64.0,77.0
60-79,2020-11-19,14,44.0,56.0
60-79,2020-11-20,14,69.0,50.0
60-79,2020-11-21,14,46.0,44.0
60-79,2020-11-22,14,53.0,37.0
60-79,2020-11-23,14,75.0,75.0
60-79,2020-11-24,14,57.0,60.0
60-79,2020-11-25,14,57.0,75.0
60-79,2020-11-26,14,47.0,60.0
60-79,2020-11-27,14,50.0,59.0
60-79,2020-11-28,14,48.0,40.0
60-79,2020-11-29,14,55.0,37.0
60-79,2020-11-30,14,86.0,71.0
60-79,2020-12-01,14,90.0,69.0
60-79,2020-12-02,14,62.0,77.0
60-79,2020-12-03,14,62.0,74.0
60-79,2020-12-04,14,60.0,60.0
60-79,2020-12-05,14,68.0,45.0
60-79,2020-12-06,14,66.0,40.0
60-79,2020-12-07,14,77.0,63.0
60-79,2020-12-08,14,58.0,79.0
60-79,2020-12-09,14,85.0,81.0
60-79,2020-12-10,14,88.0,65.0
60-79,2020-12-11,14,54.0,64.0
60-79,2020-12-12,14,71.0,62.0
60-79,2020-12-13,14,73.0,40.0
60-79,2020-12-14,14,77.0,85.0
60-79,2020-12-15,14,88.0,73.0
60-79,2020-12-16,14,73.0,85.0
60-79,2020-12-17,14,64.0,80.0
60-79,2020-12-18,14,71.0,72.0
60-79,2020-12-19,14,69.0,35.0
60-79,2020-12-20,14,95.0,57.0
60-79,2020-12-21,14,76.0,92.0
60-79,2020-12-22,14,75.0,86.0
60-79,2020-12-23,14,77.0,69.0
60-79,2020-12-24,14,82.0,54.0
60-79,2020-12-25,14,91.0,61.0
60-79,2020-12-26,14,80.0,57.0
60-79,2020-12-27,14,109.0,60.0
60-79,2020-12-28,14,110.0,96.0
60-79,2020-12-29,14,72.0,110.0
60-79,2020-12-30,14,83.0,120.0
60-79,2020-12-31,14,133.0,79.0
80+,2020-02-19,14,0.0,0.0
80+,2020-02-22,14,0.0,0.0
80+,2020-02-23,14,0.0,0.0
80+,2020-02-25,14,0.0,0.0
80+,2020-02-26,14,0.0,0.0
80+,2020-02-27,14,0.0,0.0
80+,2020-02-28,14,0.0,0.0
80+,2020-02-29,14,0.0,0.0
80+,2020-03-01,14,0.0,0.0
80+,2020-03-02,14,0.0,0.0
80+,2020-03-03,14,0.0,0.0
80+,2020-03-04,14,0.0,0.0
80+,2020-03-05,14,0.0,0.0
80+,2020-03-06,14,0.0,0.0
80+,2020-03-07,14,0.0,0.0
80+,2020-03-08,14,0.0,0.0
80+,2020-03-09,14,0.0,0.0
80+,2020-03-10,14,0.0,0.0
80+,2020-03-11,14,0.0,0.0
80+,2020-03-12,14,0.0,0.0
80+,2020-03-13,14,0.0,0.0
80+,2020-03-14,14,1.0,0.0
80+,2020-03-15,14,0.0,0.0
80+,2020-03-16,14,0.0,0.0
80+,2020-03-17,14,0.0,0.0
80+,2020-03-18,14,0.0,1.0
80+,2020-03-19,14,0.0,0.0
80+,2020-03-20,14,0.0,0.0
80+,2020-03-21,14,0.0,0.0
80+,2020-03-22,14,0.0,0.0
80+,2020-03-23,14,0.0,0.0
80+,2020-03-24,14,0.0,0.0
80+,2020-03-25,14,0.0,0.0
80+,2020-03-26,14,0.0,0.0
80+,2020-03-27,14,0.0,0.0
80+,2020-03-28,14,0.0,0.0
80+,2020-03-29,14,0.0,0.0
80+,2020-03-30,14,0.0,0.0
80+,2020-03-31,14,0.0,0.0
80+,2020-04-01,14,0.0,0.0
80+,2020-04-02,14,0.0,0.0
80+,2020-04-03,14,0.0,0.0
80+,2020-04-04,14,0.0,0.0
80+,2020-04-05,14,1.0,0.0
80+,2020-04-06,14,0.0,0.0
80+,2020-04-07,14,1.0,0.0
80+,2020-04-08,14,0.0,1.0
80+,2020-04-09,14,0.0,0.0
80+,2020-04-10,14,1.0,0.0
80+,2020-04-11,14,0.0,1.0
80+,2020-04-12,14,0.0,0.0
80+,2020-04-13,14,1.0,0.0
80+,2020-04-14,14,0.0,2.0
80+,2020-04-15,14,0.0,0.0
80+,2020-04-16,14,0.0,0.0
80+,2020-04-17,14,2.0,1.0
80+,2020-04-18,14,1.0,1.0
80+,2020-04-19,14,1.0,0.0
80+,2020-04-20,14,1.0,1.0
80+,2020-04-21,14,0.0,1.0
80+,2020-04-22,14,0.0,0.0
80+,2020-04-23,14,0.0,0.0
80+,2020-04-24,14,0.0,0.0
80+,2020-04-25,14,0.0,0.0
80+,2020-04-26,14,1.0,1.0
80+,2020-04-27,14,0.0,0.0
80+,2020-04-28,14,0.0,0.0
80+,2020-04-29,14,0.0,0.0
80+,2020-04-30,14,2.0,0.0
80+,2020-05-01,14,1.0,0.0
80+,2020-05-02,14,2.0,4.0
80+,2020-05-03,14,0.0,1.0
80+,2020-05-04,14,2.0,1.0
80+,2020-05-05,14,2.0,0.0
80+,2020-05-06,14,1.0,0.0
80+,2020-05-07,14,4.0,3.0
80+,2020-05-08,14,2.0,3.0
80+,2020-05-09,14,0.0,0.0
80+,2020-05-10,14,0.0,2.0
80+,2020-05-11,14,1.0,3.0
80+,2020-05-12,14,2.0,0.0
80+,2020-05-13,14,0.0,0.0
80+,2020-05-14,14,0.0,2.0
80+,2020-05-15,14,1.0,1.0
80+,2020-05-16,14,1.0,0.0
80+,2020-05-17,14,1.0,1.0
80+,2020-05-18,14,0.0,0.0
80+,2020-05-19,14,3.0,2.0
80+,2020-05-20,14,0.0,1.0
80+,2020-05-21,14,2.0,0.0
80+,2020-05-22,14,4.0,3.0
80+,2020-05-23,14,2.0,1.0
80+,2020-05-24,14,4.0,1.0
80+,2020-05-25,14,4.0,4.0
80+,2020-05-26,14,3.0,2.0
80+,2020-05-27,14,3.0,2.0
80+,2020-05-28,14,2.0,4.0
80+,2020-05-29,14,8.0,7.0
80+,2020-05-30,14,6.0,3.0
80+,2020-05-31,14,1.0,0.0
80+,2020-06-01,14,7.0,1.0
80+,2020-06-02,14,3.0,9.0
80+,2020-06-03,14,3.0,5.0
80+,2020-06-04,14,5.0,6.0
80+,2020-06-05,14,5.0,3.0
80+,2020-06-06,14,7.0,5.0
80+,2020-06-07,14,5.0,6.0
80+,2020-06-08,14,9.0,7.0
80+,2020-06-09,14,4.0,5.0
80+,2020-06-10,14,9.0,8.0
80+,2020-06-11,14,7.0,3.0
80+,2020-06-12,14,4.0,5.0
80+,2020-06-13,14,6.0,5.0
80+,2020-06-14,14,5.0,4.0
80+,2020-06-15,14,11.0,8.0
80+,2020-06-16,14,7.0,7.0
80+,2020-06-17,14,3.0,11.0
80+,2020-06-18,14,4.0,4.0
80+,2020-06-19,14,7.0,3.0
80+,2020-06-20,14,10.0,8.0
80+,2020-06-21,14,5.0,6.0
80+,2020-06-22,14,7.0,5.0
80+,2020-06-23,14,10.0,7.0
80+,2020-06-24,14,9.0,5.0
80+,2020-06-25,14,9.0,5.0
80+,2020-06-26,14,8.0,9.0
80+,2020-06-27,14,7.0,7.0
80+,2020-06-28,14,9.0,5.0
80+,2020-06-29,14,7.0,9.0
80+,2020-06-30,14,11.0,11.0
80+,2020-07-01,14,12.0,7.0
80+,2020-07-02,14,7.0,15.0
80+,2020-07-03,14,2.0,4.0
80+,2020-07-04,14,10.0,9.0
80+,2020-07-05,14,10.0,3.0
80+,2020-07-06,14,8.0,7.0
80+,2020-07-07,14,8.0,4.0
80+,2020-07-08,14,6.0,6.0
80+,2020-07-09,14,6.0,9.0
80+,2020-07-10,14,12.0,9.0
80+,2020-07-11,14,6.0,5.0
80+,2020-07-12,14,5.0,8.0
80+,2020-07-13,14,10.0,15.0
80+,2020-07-14,14,8.0,5.0
80+,2020-07-15,14,4.0,5.0
80+,2020-07-16,14,8.0,10.0
80+,2020-07-17,14,8.0,5.0
80+,2020-07-18,14,10.0,7.0
80+,2020-07-19,14,9.0,8.0
80+,2020-07-20,14,11.0,3.0
80+,2020-07-21,14,6.0,13.0
80+,2020-07-22,14,10.0,17.0
80+,2020-07-23,14,6.0,8.0
80+,2020-07-24,14,4.0,2.0
80+,2020-07-25,14,4.0,8.0
80+,2020-07-26,14,14.0,9.0
80+,2020-07-27,14,11.0,7.0
80+,2020-07-28,14,3.0,7.0
80+,2020-07-29,14,3.0,5.0
80+,2020-07-30,14,6.0,8.0
80+,2020-07-31,14,9.0,6.0
80+,2020-08-01,14,12.0,7.0
80+,2020-08-02,14,9.0,6.0
80+,2020-08-03,14,8.0,6.0
80+,2020-08-04,14,6.0,13.0
80+,2020-08-05,14,10.0,11.0
80+,2020-08-06,14,10.0,6.0
80+,2020-08-07,14,11.0,10.0
80+,2020-08-08,14,8.0,17.0
80+,2020-08-09,14,6.0,6.0
80+,2020-08-10,14,11.0,14.0
80+,2020-08-11,14,9.0,6.0
80+,2020-08-12,14,11.0,8.0
80+,2020-08-13,14,8.0,11.0
80+,2020-08-14,14,11.0,7.0
80+,2020-08-15,14,9.0,11.0
80+,2020-08-16,14,8.0,8.0
80+,2020-08-17,14,6.0,8.0
80+,2020-08-18,14,4.0,11.0
80+,2020-08-19,14,9.0,6.0
80+,2020-08-20,14,11.0,10.0
80+,2020-08-21,14,8.0,6.0
80+,2020-08-22,14,5.0,2.0
80+,2020-08-23,14,7.0,7.0
80+,2020-08-24,14,9.0,9.0
80+,2020-08-25,14,7.0,8.0
80+,2020-08-26,14,9.0,10.0
80+,2020-08-27,14,1.0,5.0
80+,2020-08-28,14,9.0,10.0
80+,2020-08-29,14,7.0,6.0
80+,2020-08-30,14,6.0,9.0
80+,2020-08-31,14,13.0,8.0
80+,2020-09-01,14,14.0,7.0
80+,2020-09-02,14,5.0,11.0
80+,2020-09-03,14,1.0,9.0
80+,2020-09-04,14,9.0,5.0
80+,2020-09-05,14,8.0,3.0
80+,2020-09-06,14,6.0,4.0
80+,2020-09-07,14,10.0,10.0
80+,2020-09-08,14,11.0,8.0
80+,2020-09-09,14,8.0,16.0
80+,2020-09-10,14,14.0,5.0
80+,2020-09-11,14,7.0,4.0
80+,2020-09-12,14,9.0,5.0
80+,2020-09-13,14,8.0,9.0
80+,2020-09-14,14,11.0,12.0
80+,2020-09-15,14,10.0,7.0
80+,2020-09-16,14,9.0,4.0
80+,2020-09-17,14,4.0,11.0
80+,2020-09-18,14,10.0,14.0
80+,2020-09-19,14,10.0,7.0
80+,2020-09-20,14,14.0,10.0
80+,2020-09-21,14,9.0,12.0
80+,2020-09-22,14,9.0,17.0
80+,2020-09-23,14,8.0,14.0
80+,2020-09-24,14,2.0,12.0
80+,2020-09-25,14,5.0,6.0
80+,2020-09-26,14,4.0,1.0
80+,2020-09-27,14,7.0,12.0
80+,2020-09-28,14,7.0,7.0
80+,2020-09-29,14,2.0,7.0
80+,2020-09-30,14,4.0,3.0
80+,2020-10-01,14,5.0,3.0
80+,2020-10-02,14,8.0,2.0
80+,2020-10-03,14,8.0,6.0
80+,2020-10-04,14,6.0,5.0
80+,2020-10-05,14,7.0,5.0
80+,2020-10-06,14,3.0,4.0
80+,2020-10-07,14,8.0,4.0
80+,2020-10-08,14,8.0,9.0
80+,2020-10-09,14,8.0,4.0
80+,2020-10-10,14,9.0,2.0
80+,2020-10-11,14,4.0,6.0
80+,2020-10-12,14,14.0,17.0
80+,2020-10-13,14,9.0,5.0
80+,2020-10-14,14,17.0,7.0
80+,2020-10-15,14,7.0,9.0
80+,2020-10-16,14,10.0,10.0
80+,2020-10-17,14,7.0,8.0
80+,2020-10-18,14,6.0,5.0
80+,2020-10-19,14,14.0,16.0
80+,2020-10-20,14,5.0,7.0
80+,2020-10-21,14,14.0,11.0
80+,2020-10-22,14,7.0,12.0
80+,2020-10-23,14,5.0,4.0
80+,2020-10-24,14,7.0,9.0
80+,2020-10-25,14,8.0,1.0
80+,2020-10-26,14,9.0,17.0
80+,2020-10-27,14,9.0,7.0
80+,2020-10-28,14,3.0,12.0
80+,2020-10-29,14,4.0,7.0
80+,2020-10-30,14,10.0,6.0
80+,2020-10-31,14,6.0,6.0
80+,2020-11-01,14,11.0,2.0
80+,2020-11-02,14,7.0,9.0
80+,2020-11-03,14,3.0,7.0
80+,2020-11-04,14,8.0,7.0
80+,2020-11-05,14,4.0,7.0
80+,2020-11-06,14,10.0,5.0
80+,2020-11-07,14,5.0,10.0
80+,2020-11-08,14,8.0,8.0
80+,2020-11-09,14,8.0,7.0
80+,2020-11-10,14,16.0,9.0
80+,2020-11-11,14,9.0,11.0
80+,2020-11-12,14,7.0,8.0
80+,2020-11-13,14,14.0,4.0
80+,2020-11-14,14,10.0,6.0
80+,2020-11-15,14,15.0,5.0
80+,2020-11-16,14,10.0,11.0
80+,2020-11-17,14,8.0,14.0
80+,2020-11-18,14,14.0,10.0
80+,2020-11-19,14,7.0,14.0
80+,2020-11-20,14,12.0,12.0
80+,2020-11-21,14,8.0,7.0
80+,2020-11-22,14,10.0,13.0
80+,2020-11-23,14,12.0,11.0
80+,2020-11-24,14,7.0,13.0
80+,2020-11-25,14,11.0,12.0
80+,2020-11-26,14,5.0,14.0
80+,2020-11-27,14,14.0,9.0
80+,2020-11-28,14,10.0,4.0
80+,2020-11-29,14,7.0,7.0
80+,2020-11-30,14,8.0,6.0
80+,2020-12-01,14,16.0,12.0
80+,2020-12-02,14,18.0,10.0
80+,2020-12-03,14,15.0,9.0
80+,2020-12-04,14,9.0,12.0
80+,2020-12-05,14,12.0,12.0
80+,2020-12-06,14,21.0,8.0
80+,2020-12-07,14,6.0,14.0
80+,2020-12-08,14,10.0,17.0
80+,2020-12-09,14,27.0,18.0
80+,2020-12-10,14,15.0,13.0
80+,2020-12-11,14,16.0,24.0
80+,2020-12-12,14,17.0,13.0
80+,2020-12-13,14,12.0,14.0
80+,2020-12-14,14,17.0,16.0
80+,2020-12-15,14,10.0,8.0
80+,2020-12-16,14,17.0,13.0
80+,2020-12-17,14,7.0,20.0
80+,2020-12-18,14,16.0,17.0
80+,2020-12-19,14,11.0,13.0
80+,2020-12-20,14,22.0,15.0
80+,2020-12-21,14,12.0,15.0
80+,2020-12-22,14,14.0,12.0
80+,2020-12-23,14,18.0,17.0
80+,2020-12-24,14,10.0,15.0
80+,2020-12-25,14,17.0,13.0
80+,2020-12-26,14,13.0,6.0
80+,2020-12-27,14,24.0,16.0
80+,2020-12-28,14,23.0,24.0
80+,2020-12-29,14,23.0,15.0
80+,2020-12-30,14,17.0,16.0
80+,2020-12-31,14,19.0,15.0
0-14,2021-01-01,14,0.0,0.0
0-14,2021-01-02,14,0.0,0.0
0-14,2021-01-03,14,0.0,2.0
0-14,2021-01-04,14,0.0,1.0
0-14,2021-01-05,14,0.0,0.0
0-14,2021-01-06,14,0.0,1.0
0-14,2021-01-07,14,0.0,0.0
0-14,2021-01-08,14,0.0,0.0
0-14,2021-01-09,14,0.0,1.0
0-14,2021-01-10,14,0.0,0.0
0-14,2021-01-11,14,0.0,0.0
0-14,2021-01-12,14,0.0,0.0
0-14,2021-01-13,14,0.0,0.0
0-14,2021-01-14,14,0.0,0.0
0-14,2021-01-15,14,0.0,0.0
0-14,2021-01-16,14,0.0,0.0
0-14,2021-01-17,14,0.0,0.0
0-14,2021-01-18,14,0.0,0.0
0-14,2021-01-19,14,0.0,0.0
0-14,2021-01-20,14,0.0,0.0
0-14,2021-01-21,14,0.0,0.0
0-14,2021-01-22,14,0.0,0.0
0-14,2021-01-23,14,0.0,0.0
0-14,2021-01-24,14,0.0,0.0
15-59,2021-01-01,14,0.0,107.0
15-59,2021-01-02,14,0.0,161.0
15-59,2021-01-03,14,0.0,130.0
15-59,2021-01-04,14,0.0,259.0
15-59,2021-01-05,14,0.0,195.0
15-59,2021-01-06,14,0.0,157.0
15-59,2021-01-07,14,0.0,82.0
15-59,2021-01-08,14,0.0,73.0
15-59,2021-01-09,14,0.0,20.0
15-59,2021-01-10,14,0.0,24.0
15-59,2021-01-11,14,0.0,16.0
15-59,2021-01-12,14,0.0,15.0
15-59,2021-01-13,14,0.0,10.0
15-59,2021-01-14,14,0.0,7.0
15-59,2021-01-15,14,0.0,2.0
15-59,2021-01-16,14,0.0,1.0
15-59,2021-01-17,14,0.0,1.0
15-59,2021-01-18,14,0.0,0.0
15-59,2021-01-19,14,0.0,0.0
15-59,2021-01-20,14,0.0,1.0
15-59,2021-01-21,14,0.0,1.0
15-59,2021-01-22,14,0.0,2.0
15-59,2021-01-23,14,0.0,0.0
15-59,2021-01-24,14,0.0,0.0
60-79,2021-01-01,14,0.0,51.0
60-79,2021-01-02,14,0.0,87.0
60-79,2021-01-03,14,0.0,53.0
60-79,2021-01-04,14,0.0,67.0
60-79,2021-01-05,14,0.0,56.0
60-79,2021-01-06,14,0.0,58.0
60-79,2021-01-07,14,0.0,37.0
60-79,2021-01-08,14,0.0,37.0
60-79,2021-01-09,14,0.0,24.0
60-79,2021-01-10,14,0.0,20.0
60-79,2021-01-11,14,0.0,14.0
60-79,2021-01-12,14,0.0,12.0
60-79,2021-01-13,14,0.0,5.0
60-79,2021-01-14,14,0.0,11.0
60-79,2021-01-15,14,0.0,2.0
60-79,2021-01-16,14,0.0,1.0
60-79,2021-01-17,14,0.0,1.0
60-79,2021-01-18,14,0.0,0.0
60-79,2021-01-19,14,0.0,1.0
60-79,2021-01-20,14,0.0,1.0
60-79,2021-01-21,14,0.0,0.0
60-79,2021-01-22,14,0.0,0.0
60-79,2021-01-23,14,0.0,0.0
60-79,2021-01-24,14,0.0,0.0
80+,2021-01-01,14,0.0,19.0
80+,2021-01-02,14,0.0,12.0
80+,2021-01-03,14,0.0,15.0
80+,2021-01-04,14,0.0,9.0
80+,2021-01-05,14,0.0,11.0
80+,2021-01-06,14,0.0,3.0
80+,2021-01-07,14,0.0,6.0
80+,2021-01-08,14,0.0,2.0
80+,2021-01-09,14,0.0,5.0
80+,2021-01-10,14,0.0,1.0
80+,2021-01-11,14,0.0,3.0
80+,2021-01-12,14,0.0,2.0
80+,2021-01-13,14,0.0,2.0
80+,2021-01-14,14,0.0,1.0
80+,2021-01-15,14,0.0,1.0
80+,2021-01-16,14,0.0,0.0
80+,2021-01-17,14,0.0,0.0
80+,2021-01-18,14,0.0,0.0
80+,2021-01-19,14,0.0,0.0
80+,2021-01-20,14,0.0,0.0
80+,2021-01-21,14,0.0,0.0
80+,2021-01-22,14,0.0,0.0
80+,2021-01-23,14,0.0,0.0
80+,2021-01-24,14,0.0,0.0
