age_group,date,state,onsets,reported
80+,2020-02-26,19,0.0,0.0
80+,2020-02-27,19,0.0,0.0
80+,2020-02-28,19,0.0,0.0
80+,2020-02-29,19,0.0,0.0
80+,2020-03-01,19,0.0,0.0
80+,2020-03-02,19,0.0,0.0
80+,2020-03-03,19,0.0,0.0
80+,2020-03-04,19,0.0,0.0
80+,2020-03-05,19,0.0,0.0
80+,2020-03-06,19,0.0,0.0
80+,2020-03-07,19,0.0,0.0
80+,2020-03-08,19,0.0,0.0
80+,2020-03-09,19,1.0,0.0
80+,2020-03-10,19,0.0,0.0
80+,2020-03-11,19,0.0,0.0
80+,2020-03-12,19,0.0,0.0
80+,2020-03-13,19,0.0,0.0
80+,2020-03-14,19,0.0,1.0
80+,2020-03-15,19,0.0,0.0
80+,2020-03-16,19,0.0,0.0
80+,2020-03-17,19,0.0,0.0
80+,2020-03-18,19,0.0,0.0
80+,2020-03-19,19,0.0,0.0
80+,2020-03-20,19,0.0,0.0
80+,2020-03-21,19,0.0,0.0
80+,2020-03-22,19,0.0,0.0
80+,2020-03-23,19,0.0,0.0
80+,2020-03-24,19,0.0,0.0
80+,2020-03-25,19,0.0,0.0
80+,2020-03-26,19,0.0,0.0
80+,2020-03-27,19,0.0,0.0
80+,2020-03-28,19,0.0,0.0
80+,2020-03-29,19,0.0,0.0
80+,2020-03-30,19,0.0,0.0
80+,2020-03-31,19,0.0,0.0
80+,2020-04-01,19,1.0,0.0
80+,2020-04-02,19,1.0,0.0
80+,2020-04-03,19,0.0,0.0
80+,2020-04-04,19,0.0,0.0
80+,2020-04-05,19,0.0,0.0
80+,2020-04-06,19,0.0,1.0
80+,2020-04-07,19,0.0,0.0
80+,2020-04-08,19,0.0,0.0
80+,2020-04-09,19,0.0,0.0
80+,2020-04-10,19,0.0,0.0
80+,2020-04-11,19,0.0,1.0
80+,2020-04-12,19,0.0,0.0
80+,2020-04-13,19,1.0,0.0
80+,2020-04-14,19,1.0,1.0
80+,2020-04-15,19,0.0,0.0
80+,2020-04-16,19,0.0,0.0
80+,2020-04-17,19,0.0,0.0
80+,2020-04-18,19,0.0,0.0
80+,2020-04-19,19,0.0,0.0
80+,2020-04-20,19,0.0,0.0
80+,2020-04-21,19,0.0,0.0
80+,2020-04-22,19,1.0,1.0
80+,2020-04-23,19,1.0,1.0
80+,2020-04-24,19,0.0,1.0
80+,2020-04-25,19,0.0,0.0
80+,2020-04-26,19,1.0,0.0
80+,2020-04-27,19,1.0,1.0
80+,2020-04-28,19,1.0,0.0
80+,2020-04-29,19,0.0,0.0
80+,2020-04-30,19,1.0,1.0
80+,2020-05-01,19,0.0,0.0
80+,2020-05-02,19,2.0,0.0
80+,2020-05-03,19,2.0,1.0
80+,2020-05-04,19,0.0,3.0
80+,2020-05-05,19,28.0,26.0
80+,2020-05-06,19,1.0,2.0
80+,2020-05-07,19,0.0,2.0
80+,2020-05-08,19,9.0,2.0
80+,2020-05-09,19,1.0,8.0
80+,2020-05-10,19,0.0,0.0
80+,2020-05-11,19,0.0,0.0
80+,2020-05-12,19,0.0,1.0
80+,2020-05-13,19,7.0,5.0
80+,2020-05-14,19,2.0,1.0
80+,2020-05-15,19,0.0,0.0
80+,2020-05-16,19,0.0,0.0
80+,2020-05-17,19,0.0,0.0
80+,2020-05-18,19,1.0,2.0
80+,2020-05-19,19,1.0,1.0
80+,2020-05-20,19,2.0,2.0
80+,2020-05-21,19,0.0,1.0
80+,2020-05-22,19,4.0,2.0
80+,2020-05-23,19,1.0,2.0
80+,2020-05-24,19,0.0,0.0
80+,2020-05-25,19,3.0,2.0
80+,2020-05-26,19,0.0,1.0
80+,2020-05-27,19,2.0,0.0
80+,2020-05-28,19,3.0,3.0
80+,2020-05-29,19,2.0,3.0
80+,2020-05-30,19,1.0,2.0
80+,2020-05-31,19,1.0,0.0
80+,2020-06-01,19,3.0,0.0
80+,2020-06-02,19,2.0,2.0
80+,2020-06-03,19,3.0,2.0
80+,2020-06-04,19,4.0,5.0
80+,2020-06-05,19,1.0,2.0
80+,2020-06-06,19,2.0,1.0
80+,2020-06-07,19,4.0,3.0
80+,2020-06-08,19,2.0,2.0
80+,2020-06-09,19,5.0,2.0
80+,2020-06-10,19,3.0,2.0
80+,2020-06-11,19,7.0,5.0
80+,2020-06-12,19,3.0,5.0
80+,2020-06-13,19,1.0,3.0
80+,2020-06-14,19,5.0,3.0
80+,2020-06-15,19,3.0,1.0
80+,2020-06-16,19,2.0,5.0
80+,2020-06-17,19,4.0,4.0
80+,2020-06-18,19,3.0,4.0
80+,2020-06-19,19,4.0,4.0
80+,2020-06-20,19,7.0,1.0
80+,2020-06-21,19,4.0,3.0
80+,2020-06-22,19,3.0,1.0
80+,2020-06-23,19,7.0,9.0
80+,2020-06-24,19,4.0,9.0
80+,2020-06-25,19,6.0,5.0
80+,2020-06-26,19,8.0,3.0
80+,2020-06-27,19,3.0,1.0
80+,2020-06-28,19,8.0,6.0
80+,2020-06-29,19,9.0,4.0
80+,2020-06-30,19,6.0,3.0
80+,2020-07-01,19,9.0,9.0
80+,2020-07-02,19,10.0,11.0
80+,2020-07-03,19,7.0,9.0
80+,2020-07-04,19,7.0,4.0
80+,2020-07-05,19,19.0,5.0
80+,2020-07-06,19,13.0,10.0
80+,2020-07-07,19,14.0,12.0
80+,2020-07-08,19,12.0,7.0
80+,2020-07-09,19,7.0,13.0
80+,2020-07-10,19,14.0,12.0
80+,2020-07-11,19,12.0,23.0
80+,2020-07-12,19,12.0,7.0
80+,2020-07-13,19,14.0,12.0
80+,2020-07-14,19,11.0,7.0
80+,2020-07-15,19,15.0,12.0
80+,2020-07-16,19,12.0,7.0
80+,2020-07-17,19,15.0,8.0
80+,2020-07-18,19,7.0,9.0
80+,2020-07-19,19,11.0,8.0
80+,2020-07-20,19,17.0,15.0
80+,2020-07-21,19,15.0,22.0
80+,2020-07-22,19,10.0,14.0
80+,2020-07-23,19,11.0,15.0
80+,2020-07-24,19,13.0,5.0
80+,2020-07-25,19,6.0,11.0
80+,2020-07-26,19,14.0,4.0
80+,2020-07-27,19,9.0,5.0
80+,2020-07-28,19,11.0,15.0
80+,2020-07-29,19,11.0,14.0
80+,2020-07-30,19,12.0,20.0
80+,2020-07-31,19,12.0,16.0
80+,2020-08-01,19,14.0,4.0
80+,2020-08-02,19,5.0,9.0
80+,2020-08-03,19,17.0,10.0
80+,2020-08-04,19,11.0,16.0
80+,2020-08-05,19,9.0,11.0
80+,2020-08-06,19,13.0,12.0
80+,2020-08-07,19,4.0,11.0
80+,2020-08-08,19,11.0,6.0
80+,2020-08-09,19,6.0,5.0
80+,2020-08-10,19,15.0,13.0
80+,2020-08-11,19,4.0,13.0
80+,2020-08-12,19,7.0,12.0
80+,2020-08-13,19,10.0,9.0
80+,2020-08-14,19,2.0,8.0
80+,2020-08-15,19,15.0,6.0
80+,2020-08-16,19,8.0,6.0
80+,2020-08-17,19,9.0,9.0
80+,2020-08-18,19,10.0,13.0
80+,2020-08-19,19,7.0,9.0
80+,2020-08-20,19,13.0,13.0
80+,2020-08-21,19,8.0,12.0
80+,2020-08-22,19,8.0,12.0
80+,2020-08-23,19,8.0,6.0
80+,2020-08-24,19,10.0,11.0
80+,2020-08-25,19,14.0,5.0
80+,2020-08-26,19,4.0,12.0
80+,2020-08-27,19,8.0,10.0
80+,2020-08-28,19,8.0,4.0
80+,2020-08-29,19,5.0,15.0
80+,2020-08-30,19,18.0,9.0
80+,2020-08-31,19,11.0,9.0
80+,2020-09-01,19,11.0,9.0
80+,2020-09-02,19,11.0,14.0
80+,2020-09-03,19,10.0,13.0
80+,2020-09-04,19,9.0,11.0
80+,2020-09-05,19,5.0,11.0
80+,2020-09-06,19,11.0,3.0
80+,2020-09-07,19,5.0,12.0
80+,2020-09-08,19,8.0,5.0
80+,2020-09-09,19,3.0,6.0
80+,2020-09-10,19,6.0,3.0
80+,2020-09-11,19,12.0,3.0
80+,2020-09-12,19,5.0,10.0
80+,2020-09-13,19,9.0,8.0
80+,2020-09-14,19,4.0,10.0
80+,2020-09-15,19,9.0,6.0
80+,2020-09-16,19,13.0,5.0
80+,2020-09-17,19,4.0,5.0
80+,2020-09-18,19,8.0,8.0
80+,2020-09-19,19,9.0,8.0
80+,2020-09-20,19,12.0,6.0
80+,2020-09-21,19,17.0,11.0
80+,2020-09-22,19,8.0,12.0
80+,2020-09-23,19,11.0,17.0
80+,2020-09-24,19,9.0,11.0
80+,2020-09-25,19,11.0,11.0
80+,2020-09-26,19,5.0,6.0
80+,2020-09-27,19,10.0,5.0
80+,2020-09-28,19,12.0,16.0
80+,2020-09-29,19,11.0,12.0
80+,2020-09-30,19,8.0,7.0
80+,2020-10-01,19,8.0,9.0
80+,2020-10-02,19,12.0,5.0
80+,2020-10-03,19,9.0,11.0
80+,2020-10-04,19,10.0,7.0
80+,2020-10-05,19,6.0,9.0
80+,2020-10-06,19,11.0,10.0
80+,2020-10-07,19,9.0,14.0
80+,2020-10-08,19,7.0,9.0
80+,2020-10-09,19,10.0,11.0
80+,2020-10-10,19,19.0,12.0
80+,2020-10-11,19,16.0,7.0
80+,2020-10-12,19,14.0,12.0
80+,2020-10-13,19,8.0,19.0
80+,2020-10-14,19,4.0,10.0
80+,2020-10-15,19,13.0,10.0
80+,2020-10-16,19,13.0,9.0
80+,2020-10-17,19,8.0,7.0
80+,2020-10-18,19,8.0,6.0
80+,2020-10-19,19,13.0,13.0
80+,2020-10-20,19,17.0,20.0
80+,2020-10-21,19,12.0,5.0
80+,2020-10-22,19,6.0,14.0
80+,2020-10-23,19,11.0,13.0
80+,2020-10-24,19,11.0,9.0
80+,2020-10-25,19,13.0,9.0
80+,2020-10-26,19,13.0,6.0
80+,2020-10-27,19,7.0,9.0
80+,2020-10-28,19,12.0,17.0
80+,2020-10-29,19,5.0,12.0
80+,2020-10-30,19,6.0,10.0
80+,2020-10-31,19,9.0,5.0
80+,2020-11-01,19,20.0,7.0
80+,2020-11-02,19,6.0,10.0
80+,2020-11-03,19,11.0,11.0
80+,2020-11-04,19,6.0,13.0
80+,2020-11-05,19,10.0,9.0
80+,2020-11-06,19,14.0,16.0
80+,2020-11-07,19,11.0,5.0
80+,2020-11-08,19,8.0,12.0
80+,2020-11-09,19,12.0,12.0
80+,2020-11-10,19,19.0,19.0
80+,2020-11-11,19,17.0,11.0
80+,2020-11-12,19,9.0,8.0
80+,2020-11-13,19,17.0,21.0
80+,2020-11-14,19,11.0,13.0
80+,2020-11-15,19,15.0,9.0
80+,2020-11-16,19,16.0,10.0
80+,2020-11-17,19,10.0,18.0
80+,2020-11-18,19,8.0,13.0
80+,2020-11-19,19,7.0,12.0
80+,2020-11-20,19,13.0,8.0
80+,2020-11-21,19,7.0,8.0
80+,2020-11-22,19,11.0,5.0
80+,2020-11-23,19,6.0,11.0
80+,2020-11-24,19,12.0,7.0
80+,2020-11-25,19,6.0,12.0
80+,2020-11-26,19,10.0,16.0
80+,2020-11-27,19,7.0,8.0
80+,2020-11-28,19,4.0,3.0
80+,2020-11-29,19,5.0,9.0
80+,2020-11-30,19,8.0,10.0
80+,2020-12-01,19,8.0,12.0
80+,2020-12-02,19,8.0,8.0
80+,2020-12-03,19,7.0,8.0
80+,2020-12-04,19,8.0,9.0
80+,2020-12-05,19,11.0,8.0
80+,2020-12-06,19,10.0,7.0
80+,2020-12-07,19,7.0,5.0
80+,2020-12-08,19,12.0,12.0
80+,2020-12-09,19,9.0,6.0
80+,2020-12-10,19,18.0,10.0
80+,2020-12-11,19,9.0,10.0
80+,2020-12-12,19,12.0,10.0
80+,2020-12-13,19,8.0,10.0
80+,2020-12-14,19,9.0,5.0
80+,2020-12-15,19,18.0,12.0
80+,2020-12-16,19,6.0,11.0
80+,2020-12-17,19,14.0,5.0
80+,2020-12-18,19,10.0,17.0
80+,2020-12-19,19,15.0,11.0
80+,2020-12-20,19,23.0,6.0
80+,2020-12-21,19,11.0,19.0
80+,2020-12-22,19,19.0,25.0
80+,2020-12-23,19,8.0,14.0
80+,2020-12-24,19,12.0,9.0
80+,2020-12-25,19,10.0,13.0
80+,2020-12-26,19,10.0,9.0
80+,2020-12-27,19,14.0,11.0
80+,2020-12-28,19,13.0,9.0
80+,2020-12-29,19,20.0,18.0
80+,2020-12-30,19,11.0,14.0
80+,2020-12-31,19,20.0,19.0
0-14,2021-01-01,19,0.0,3.0
0-14,2021-01-02,19,0.0,0.0
0-14,2021-01-03,19,0.0,3.0
0-14,2021-01-04,19,0.0,1.0
0-14,2021-01-05,19,0.0,1.0
0-14,2021-01-06,19,0.0,0.0
0-14,2021-01-07,19,0.0,2.0
0-14,2021-01-08,19,0.0,0.0
0-14,2021-01-09,19,0.0,0.0
0-14,2021-01-10,19,0.0,0.0
0-14,2021-01-11,19,0.0,0.0
0-14,2021-01-12,19,0.0,0.0
0-14,2021-01-13,19,0.0,0.0
0-14,2021-01-14,19,0.0,0.0
0-14,2021-01-15,19,0.0,0.0
0-14,2021-01-16,19,0.0,0.0
0-14,2021-01-17,19,0.0,0.0
0-14,2021-01-18,19,0.0,0.0
0-14,2021-01-19,19,0.0,0.0
0-14,2021-01-20,19,0.0,0.0
0-14,2021-01-21,19,0.0,0.0
0-14,2021-01-22,19,0.0,0.0
0-14,2021-01-23,19,0.0,0.0
0-14,2021-01-24,19,0.0,0.0
15-59,2021-01-01,19,0.0,85.0
15-59,2021-01-02,19,0.0,341.0
15-59,2021-01-03,19,0.0,193.0
15-59,2021-01-04,19,0.0,449.0
15-59,2021-01-05,19,0.0,257.0
15-59,2021-01-06,19,0.0,141.0
15-59,2021-01-07,19,0.0,89.0
15-59,2021-01-08,19,0.0,78.0
15-59,2021-01-09,19,0.0,31.0
15-59,2021-01-10,19,0.0,6.0
15-59,2021-01-11,19,0.0,22.0
15-59,2021-01-12,19,0.0,17.0
15-59,2021-01-13,19,0.0,13.0
15-59,2021-01-14,19,0.0,4.0
15-59,2021-01-15,19,0.0,0.0
15-59,2021-01-16,19,0.0,0.0
15-59,2021-01-17,19,0.0,0.0
15-59,2021-01-18,19,0.0,0.0
15-59,2021-01-19,19,0.0,0.0
15-59,2021-01-20,19,0.0,2.0
15-59,2021-01-21,19,0.0,0.0
15-59,2021-01-22,19,0.0,0.0
15-59,2021-01-23,19,0.0,0.0
15-59,2021-01-24,19,0.0,0.0
60-79,2021-01-01,19,0.0,35.0
60-79,2021-01-02,19,0.0,77.0
60-79,2021-01-03,19,0.0,50.0
60-79,2021-01-04,19,0.0,86.0
60-79,2021-01-05,19,0.0,51.0
60-79,2021-01-06,19,0.0,25.0
60-79,2021-01-07,19,0.0,36.0
60-79,2021-01-08,19,0.0,26.0
60-79,2021-01-09,19,0.0,14.0
60-79,2021-01-10,19,0.0,10.0
60-79,2021-01-11,19,0.0,11.0
60-79,2021-01-12,19,0.0,13.0
60-79,2021-01-13,19,0.0,5.0
60-79,2021-01-14,19,0.0,3.0
60-79,2021-01-15,19,0.0,3.0
60-79,2021-01-16,19,0.0,1.0
60-79,2021-01-17,19,0.0,1.0
60-79,2021-01-18,19,0.0,0.0
60-79,2021-01-19,19,0.0,0.0
60-79,2021-01-20,19,0.0,0.0
60-79,2021-01-21,19,0.0,0.0
60-79,2021-01-22,19,0.0,0.0
60-79,2021-01-23,19,0.0,0.0
60-79,2021-01-24,19,0.0,0.0
80+,2021-01-01,19,0.0,3.0
80+,2021-01-02,19,0.0,16.0
80+,2021-01-03,19,0.0,2.0
80+,2021-01-04,19,0.0,11.0
80+,2021-01-05,19,0.0,2.0
80+,2021-01-06,19,0.0,5.0
80+,2021-01-07,19,0.0,5.0
80+,2021-01-08,19,0.0,3.0
80+,2021-01-09,19,0.0,2.0
80+,2021-01-10,19,0.0,2.0
80+,2021-01-11,19,0.0,2.0
80+,2021-01-12,19,0.0,4.0
80+,2021-01-13,19,0.0,1.0
80+,2021-01-14,19,0.0,2.0
80+,2021-01-15,19,0.0,1.0
80+,2021-01-16,19,0.0,0.0
80+,2021-01-17,19,0.0,0.0
80+,2021-01-18,19,0.0,0.0
80+,2021-01-19,19,0.0,0.0
80+,2021-01-20,19,0.0,0.0
80+,2021-01-21,19,0.0,1.0
80+,2021-01-22,19,0.0,1.0
80+,2021-01-23,19,0.0,0.0
80+,2021-01-24,19,0.0,0.0
